Destination,Destination Port,Label,UNKNOWN,smtp,ssh,web
172.16.114.148,10811,UNKNOWN,1.0,,,
172.16.114.148,10852,UNKNOWN,1.0,,,
172.16.114.148,10854,UNKNOWN,1.0,,,
172.16.114.148,14350,UNKNOWN,1.0,,,
172.16.114.148,14385,UNKNOWN,1.0,,,
172.16.114.148,14388,UNKNOWN,1.0,,,
172.16.114.148,14442,UNKNOWN,1.0,,,
172.16.114.148,14443,UNKNOWN,,,,1.0
172.16.114.148,14444,UNKNOWN,2.0,,,
172.16.114.148,14447,UNKNOWN,1.0,,,
172.16.114.148,14857,UNKNOWN,1.0,,,
172.16.114.148,15146,UNKNOWN,1.0,,,
172.16.114.148,15211,UNKNOWN,,,,1.0
172.16.114.148,15275,UNKNOWN,1.0,,,
172.16.114.148,18665,UNKNOWN,1.0,,,
172.16.114.148,18666,UNKNOWN,1.0,,,
172.16.114.148,18667,UNKNOWN,1.0,,,
172.16.114.148,18668,UNKNOWN,1.0,,,
172.16.114.148,18678,UNKNOWN,1.0,,,
172.16.114.148,18679,UNKNOWN,1.0,,,
172.16.114.148,18680,UNKNOWN,1.0,,,
172.16.114.148,18681,UNKNOWN,1.0,,,
172.16.114.148,18682,UNKNOWN,1.0,,,
172.16.114.148,18683,UNKNOWN,1.0,,,
172.16.114.148,18686,UNKNOWN,1.0,,,
172.16.114.148,18749,UNKNOWN,1.0,,,
172.16.114.148,18750,UNKNOWN,1.0,,,
172.16.114.148,18813,UNKNOWN,1.0,,,
172.16.114.148,18814,UNKNOWN,1.0,,,
172.16.114.148,18876,UNKNOWN,1.0,,,
172.16.114.148,18913,UNKNOWN,1.0,,,
172.16.114.148,18983,UNKNOWN,1.0,,,
172.16.114.148,20619,UNKNOWN,1.0,,,
172.16.114.148,20689,UNKNOWN,1.0,,,
172.16.114.148,20693,UNKNOWN,1.0,,,
172.16.114.148,20698,UNKNOWN,,1.0,,
172.16.114.148,20722,UNKNOWN,1.0,,,
172.16.114.148,20761,UNKNOWN,1.0,,,
172.16.114.148,20786,UNKNOWN,1.0,,,
172.16.114.148,20790,UNKNOWN,1.0,,,
172.16.114.148,20856,UNKNOWN,1.0,,,
172.16.114.148,20888,UNKNOWN,1.0,,,
172.16.114.148,20952,UNKNOWN,1.0,,,
172.16.114.148,21023,UNKNOWN,1.0,,,
172.16.114.148,21024,UNKNOWN,1.0,,,
172.16.114.148,21037,UNKNOWN,1.0,,,
172.16.114.148,21039,UNKNOWN,1.0,,,
172.16.114.148,21040,UNKNOWN,1.0,,,
172.16.114.148,21054,UNKNOWN,1.0,,,
172.16.114.148,21055,UNKNOWN,1.0,,,
172.16.114.148,21070,UNKNOWN,1.0,,,
172.16.114.148,21071,UNKNOWN,1.0,,,
172.16.114.148,21072,UNKNOWN,1.0,,,
172.16.114.148,21074,UNKNOWN,1.0,,,
172.16.114.148,21087,UNKNOWN,1.0,,,
172.16.114.148,21088,UNKNOWN,1.0,,,
172.16.114.148,21101,UNKNOWN,1.0,,,
172.16.114.148,21103,UNKNOWN,1.0,,,
172.16.114.148,21104,UNKNOWN,1.0,,,
172.16.114.148,21118,UNKNOWN,1.0,,,
172.16.114.148,21119,UNKNOWN,1.0,,,
172.16.114.148,21135,UNKNOWN,1.0,,,
172.16.114.148,21139,UNKNOWN,1.0,,,
172.16.114.148,21143,UNKNOWN,1.0,,,
172.16.114.148,21147,UNKNOWN,1.0,,,
172.16.114.148,21150,UNKNOWN,1.0,,,
172.16.114.148,21214,UNKNOWN,1.0,,,
172.16.114.148,21377,UNKNOWN,1.0,,,
172.16.114.148,21530,UNKNOWN,1.0,,,
172.16.114.148,21682,UNKNOWN,1.0,,,
172.16.114.148,21746,UNKNOWN,1.0,,,
172.16.114.148,21873,UNKNOWN,1.0,,,
172.16.114.148,21936,UNKNOWN,,,,1.0
172.16.114.148,23713,UNKNOWN,1.0,,,
172.16.114.148,23714,UNKNOWN,1.0,,,
172.16.114.148,23715,UNKNOWN,1.0,,,
172.16.114.148,23716,UNKNOWN,1.0,,,
172.16.114.148,23717,UNKNOWN,,,,1.0
172.16.114.148,23718,UNKNOWN,1.0,,,
172.16.114.148,25647,UNKNOWN,1.0,,,
172.16.114.148,25648,UNKNOWN,1.0,,,
172.16.114.148,25913,UNKNOWN,1.0,,,
172.16.114.148,25914,UNKNOWN,1.0,,,
172.16.114.148,25976,UNKNOWN,,,,1.0
172.16.114.148,25977,UNKNOWN,1.0,,,
172.16.114.148,26509,UNKNOWN,1.0,,,
172.16.114.148,26573,UNKNOWN,1.0,,,
172.16.114.148,26642,UNKNOWN,1.0,,,
172.16.114.148,27118,UNKNOWN,1.0,,,
172.16.114.148,27177,UNKNOWN,1.0,,,
172.16.114.148,27338,UNKNOWN,1.0,,,
172.16.114.148,27401,UNKNOWN,1.0,,,
172.16.114.148,27465,UNKNOWN,1.0,,,
172.16.114.148,27528,UNKNOWN,1.0,,,
172.16.114.148,28717,UNKNOWN,1.0,,,
172.16.114.148,28720,UNKNOWN,1.0,,,
172.16.114.148,28723,UNKNOWN,1.0,,,
172.16.114.148,28724,UNKNOWN,1.0,,,
172.16.114.148,28728,UNKNOWN,1.0,,,
172.16.114.148,28730,UNKNOWN,2.0,,,
172.16.114.148,28731,UNKNOWN,1.0,,,
172.16.114.148,28732,UNKNOWN,2.0,,,
172.16.114.148,28735,UNKNOWN,1.0,,,
172.16.114.148,28736,UNKNOWN,1.0,,,
172.16.114.148,28737,UNKNOWN,1.0,,,
172.16.114.148,28738,UNKNOWN,1.0,,,
172.16.114.148,28740,UNKNOWN,1.0,,,
172.16.114.148,28745,UNKNOWN,1.0,,,
172.16.114.148,28748,UNKNOWN,1.0,,,
172.16.114.148,28751,UNKNOWN,1.0,,,
172.16.114.148,28752,UNKNOWN,1.0,,,
172.16.114.148,28754,UNKNOWN,1.0,,,
172.16.114.148,28755,UNKNOWN,1.0,,,
172.16.114.148,28756,UNKNOWN,1.0,,,
172.16.114.148,28758,UNKNOWN,1.0,,,
172.16.114.148,28779,UNKNOWN,1.0,,,
172.16.114.148,28780,UNKNOWN,1.0,,,
172.16.114.148,28781,UNKNOWN,1.0,,,
172.16.114.148,28787,UNKNOWN,1.0,,,
172.16.114.148,28788,UNKNOWN,1.0,,,
172.16.114.148,28792,UNKNOWN,1.0,,,
172.16.114.148,28794,UNKNOWN,1.0,,,
172.16.114.148,28799,UNKNOWN,1.0,,,
172.16.114.148,28890,UNKNOWN,1.0,,,
172.16.114.148,28891,UNKNOWN,1.0,,,
172.16.114.148,29499,UNKNOWN,1.0,,,
172.16.114.148,29501,UNKNOWN,1.0,,,
172.16.114.148,29565,UNKNOWN,1.0,,,
172.16.114.148,29566,UNKNOWN,1.0,,,
172.16.114.168,23,ssh,,10.0,,
172.16.114.168,25,smtp,27.0,659.0,18.0,151.0
172.16.114.168,79,UNKNOWN,,34.0,,54.0
172.16.114.168,113,UNKNOWN,,1.0,,9.0
172.16.114.168,1959,UNKNOWN,1.0,,,
172.16.114.168,2023,UNKNOWN,1.0,,,
172.16.114.168,2104,UNKNOWN,1.0,,,
172.16.114.168,2190,UNKNOWN,1.0,,,
172.16.114.168,3903,UNKNOWN,1.0,,,
172.16.114.168,3966,UNKNOWN,1.0,,,
172.16.114.168,3967,UNKNOWN,1.0,,,
172.16.114.168,4095,UNKNOWN,1.0,,,
172.16.114.168,6427,UNKNOWN,1.0,,,
172.16.114.168,6466,UNKNOWN,1.0,,,
172.16.114.168,6535,UNKNOWN,1.0,,,
172.16.114.168,6542,UNKNOWN,,1.0,,
172.16.114.168,7173,UNKNOWN,1.0,,,
172.16.114.168,7337,UNKNOWN,1.0,,,
172.16.114.168,7341,UNKNOWN,,1.0,,
172.16.114.168,7395,UNKNOWN,1.0,,,
172.16.114.168,7450,UNKNOWN,1.0,,,
172.16.114.168,7451,UNKNOWN,1.0,,,
172.16.114.168,7556,UNKNOWN,1.0,,,
172.16.114.168,7557,UNKNOWN,1.0,,,
172.16.114.168,7558,UNKNOWN,1.0,,,
172.16.114.168,7712,UNKNOWN,1.0,,,
172.16.114.168,7774,UNKNOWN,1.0,,,
172.16.114.168,7833,UNKNOWN,1.0,,,
172.16.114.168,7834,UNKNOWN,1.0,,,
172.16.114.168,7961,UNKNOWN,1.0,,,
172.16.114.168,8233,UNKNOWN,1.0,,,
172.16.114.168,8234,UNKNOWN,1.0,,,
172.16.114.168,8235,UNKNOWN,1.0,,,
172.16.114.168,8236,UNKNOWN,1.0,,,
172.16.114.168,9292,UNKNOWN,1.0,,,
172.16.114.168,9344,UNKNOWN,1.0,,,
172.16.114.168,9397,UNKNOWN,1.0,,,
172.16.114.168,9398,UNKNOWN,1.0,,,
172.16.114.168,9399,UNKNOWN,1.0,,,
172.16.114.168,9403,UNKNOWN,1.0,,,
172.16.114.168,9407,UNKNOWN,1.0,,,
172.16.114.168,9408,UNKNOWN,2.0,,,
172.16.114.168,9475,UNKNOWN,2.0,,,
172.16.114.168,9498,UNKNOWN,2.0,,,
172.16.114.168,9499,UNKNOWN,1.0,,,
172.16.114.168,9554,UNKNOWN,1.0,,,
172.16.114.168,9616,UNKNOWN,1.0,,,
172.16.114.168,9623,UNKNOWN,1.0,,,
172.16.114.168,9624,UNKNOWN,1.0,,,
172.16.114.168,9631,UNKNOWN,1.0,,,
172.16.114.168,9639,UNKNOWN,1.0,,,
172.16.114.168,9647,UNKNOWN,1.0,,,
172.16.114.168,9648,UNKNOWN,1.0,,,
172.16.114.168,9655,UNKNOWN,1.0,,,
172.16.114.168,9656,UNKNOWN,1.0,,,
172.16.114.168,9657,UNKNOWN,1.0,,,
172.16.114.168,9671,UNKNOWN,1.0,,,
172.16.114.168,9679,UNKNOWN,1.0,,,
172.16.114.168,9680,UNKNOWN,1.0,,,
172.16.114.168,9681,UNKNOWN,,1.0,,
172.16.114.168,9721,UNKNOWN,1.0,,,
172.16.114.168,9750,UNKNOWN,1.0,,,
172.16.114.168,9752,UNKNOWN,1.0,,,
172.16.114.168,9790,UNKNOWN,1.0,,,
172.16.114.168,9791,UNKNOWN,1.0,,,
172.16.114.168,9792,UNKNOWN,1.0,,,
172.16.114.168,9812,UNKNOWN,1.0,,,
172.16.114.168,9814,UNKNOWN,1.0,,,
172.16.114.168,9873,UNKNOWN,1.0,,,
172.16.114.168,9874,UNKNOWN,1.0,,,
172.16.114.168,9938,UNKNOWN,1.0,,,
172.16.114.168,10001,UNKNOWN,1.0,,,
172.16.114.168,10002,UNKNOWN,1.0,,,
172.16.114.168,10065,UNKNOWN,1.0,,,
172.16.114.168,10066,UNKNOWN,1.0,,,
172.16.114.168,10128,UNKNOWN,1.0,,,
172.16.114.168,10157,UNKNOWN,1.0,,,
172.16.114.168,10221,UNKNOWN,1.0,,,
172.16.114.168,10291,UNKNOWN,1.0,,,
172.16.114.168,10294,UNKNOWN,1.0,,,
172.16.114.168,10295,UNKNOWN,1.0,,,
172.16.114.168,10296,UNKNOWN,1.0,,,
172.16.114.168,10297,UNKNOWN,1.0,,,
172.16.114.168,10298,UNKNOWN,1.0,,,
172.16.114.168,10300,UNKNOWN,1.0,,,
172.16.114.168,10336,UNKNOWN,1.0,,,
172.16.114.168,10339,UNKNOWN,1.0,,,
172.16.114.168,10342,UNKNOWN,1.0,,,
172.16.114.168,10345,UNKNOWN,1.0,,,
172.16.114.168,10350,UNKNOWN,1.0,,,
172.16.114.168,10983,UNKNOWN,1.0,,,
172.16.114.168,10984,UNKNOWN,1.0,,,
172.16.114.168,10985,UNKNOWN,1.0,,,
172.16.114.168,10987,UNKNOWN,1.0,,,
172.16.114.168,12403,UNKNOWN,1.0,,,
172.16.114.168,12404,UNKNOWN,1.0,,,
172.16.114.168,12408,UNKNOWN,1.0,,,
172.16.114.168,12430,UNKNOWN,1.0,,,
172.16.114.168,13885,UNKNOWN,1.0,,,
172.16.114.168,13887,UNKNOWN,1.0,,,
172.16.114.168,13888,UNKNOWN,1.0,,,
172.16.114.168,13892,UNKNOWN,1.0,,,
172.16.114.168,15178,UNKNOWN,1.0,,,
172.16.114.168,15223,UNKNOWN,1.0,,,
172.16.114.168,15271,UNKNOWN,1.0,,,
172.16.114.168,15392,UNKNOWN,,,,1.0
172.16.114.168,17257,UNKNOWN,1.0,,,
172.16.114.168,17258,UNKNOWN,1.0,,,
172.16.114.168,17270,UNKNOWN,1.0,,,
172.16.114.168,17320,UNKNOWN,1.0,,,
172.16.114.168,17395,UNKNOWN,1.0,,,
172.16.114.168,17454,UNKNOWN,1.0,,,
172.16.114.168,17455,UNKNOWN,1.0,,,
172.16.114.168,17462,UNKNOWN,1.0,,,
172.16.114.168,17667,UNKNOWN,1.0,,,
172.16.114.168,17691,UNKNOWN,1.0,,,
172.16.114.168,17809,UNKNOWN,1.0,,,
172.16.114.168,17873,UNKNOWN,1.0,,,
172.16.114.168,18001,UNKNOWN,1.0,,,
172.16.114.168,19690,UNKNOWN,1.0,,,
172.16.114.168,19753,UNKNOWN,1.0,,,
172.16.114.168,19817,UNKNOWN,1.0,,,
172.16.114.168,19880,UNKNOWN,1.0,,,
172.16.114.168,19944,UNKNOWN,1.0,,,
172.16.114.168,20015,UNKNOWN,1.0,,,
172.16.114.168,20079,UNKNOWN,1.0,,,
172.16.114.168,20142,UNKNOWN,1.0,,,
172.16.114.168,20206,UNKNOWN,1.0,,,
172.16.114.168,20266,UNKNOWN,1.0,,,
172.16.114.168,20328,UNKNOWN,1.0,,,
172.16.114.168,20391,UNKNOWN,1.0,,,
172.16.114.168,20454,UNKNOWN,1.0,,,
172.16.114.168,20455,UNKNOWN,1.0,,,
172.16.114.168,20505,UNKNOWN,1.0,,,
172.16.114.168,20506,UNKNOWN,1.0,,,
172.16.114.168,20507,UNKNOWN,1.0,,,
172.16.114.168,20508,UNKNOWN,1.0,,,
172.16.114.168,20509,UNKNOWN,1.0,,,
172.16.114.168,20572,UNKNOWN,1.0,,,
172.16.114.168,20575,UNKNOWN,1.0,,,
172.16.114.168,20577,UNKNOWN,1.0,,,
172.16.114.168,20578,UNKNOWN,1.0,,,
172.16.114.168,20585,UNKNOWN,1.0,,,
172.16.114.168,21397,UNKNOWN,1.0,,,
172.16.114.168,21461,UNKNOWN,1.0,,,
172.16.114.168,21530,UNKNOWN,1.0,,,
172.16.114.168,21531,UNKNOWN,1.0,,,
172.16.114.168,21611,UNKNOWN,1.0,,,
172.16.114.168,21795,UNKNOWN,1.0,,,
172.16.114.168,21818,UNKNOWN,1.0,,,
172.16.114.168,21881,UNKNOWN,1.0,,,
172.16.114.168,21882,UNKNOWN,1.0,,,
172.16.114.168,21944,UNKNOWN,1.0,,,
172.16.114.168,21951,UNKNOWN,1.0,,,
172.16.114.168,21952,UNKNOWN,1.0,,,
172.16.114.168,21953,UNKNOWN,1.0,,,
172.16.114.168,22023,UNKNOWN,1.0,,,
172.16.114.168,22604,UNKNOWN,1.0,,,
172.16.114.168,22605,UNKNOWN,1.0,,,
172.16.114.168,22606,UNKNOWN,1.0,,,
172.16.114.168,22640,UNKNOWN,1.0,,,
172.16.114.168,22641,UNKNOWN,1.0,,,
172.16.114.168,24033,UNKNOWN,1.0,,,
172.16.114.168,24102,UNKNOWN,1.0,,,
172.16.114.168,24610,UNKNOWN,1.0,,,
172.16.114.168,24632,UNKNOWN,1.0,,,
172.16.114.168,24633,UNKNOWN,1.0,,,
172.16.114.168,24634,UNKNOWN,1.0,,,
172.16.114.168,24636,UNKNOWN,1.0,,,
172.16.114.168,24637,UNKNOWN,1.0,,,
172.16.114.168,24638,UNKNOWN,1.0,,,
172.16.114.168,24640,UNKNOWN,1.0,,,
172.16.114.168,24641,UNKNOWN,1.0,,,
172.16.114.168,24642,UNKNOWN,1.0,,,
172.16.114.168,24643,UNKNOWN,1.0,,,
172.16.114.168,24644,UNKNOWN,1.0,,,
172.16.114.168,25851,UNKNOWN,1.0,,,
172.16.114.168,25907,UNKNOWN,1.0,,,
172.16.114.168,25908,UNKNOWN,1.0,,,
172.16.114.168,26011,UNKNOWN,1.0,,,
172.16.114.168,26071,UNKNOWN,1.0,,,
172.16.114.168,26079,UNKNOWN,1.0,,,
172.16.114.168,26080,UNKNOWN,1.0,,,
172.16.114.168,26081,UNKNOWN,1.0,,,
172.16.114.168,26082,UNKNOWN,1.0,,,
172.16.114.168,26083,UNKNOWN,1.0,,,
172.16.114.168,26107,UNKNOWN,1.0,,,
172.16.114.168,26164,UNKNOWN,1.0,,,
172.16.114.168,26165,UNKNOWN,1.0,,,
172.16.114.168,26166,UNKNOWN,1.0,,,
172.16.114.168,26234,UNKNOWN,1.0,,,
172.16.114.168,26293,UNKNOWN,1.0,,,
172.16.114.168,26649,UNKNOWN,1.0,,,
172.16.114.168,26651,UNKNOWN,1.0,,,
172.16.114.168,26652,UNKNOWN,,1.0,,
172.16.114.168,26653,UNKNOWN,1.0,,,
172.16.114.168,26688,UNKNOWN,1.0,,,
172.16.114.168,26689,UNKNOWN,1.0,,,
172.16.114.168,26692,UNKNOWN,1.0,,,
172.16.114.168,26699,UNKNOWN,1.0,,,
172.16.114.168,26700,UNKNOWN,1.0,,,
172.16.114.168,26703,UNKNOWN,1.0,,,
172.16.114.168,26704,UNKNOWN,1.0,,,
172.16.114.168,26706,UNKNOWN,1.0,,,
172.16.114.168,26707,UNKNOWN,1.0,,,
172.16.114.168,26708,UNKNOWN,1.0,,,
172.16.114.168,26712,UNKNOWN,1.0,,,
172.16.114.168,26713,UNKNOWN,1.0,,,
172.16.114.168,26714,UNKNOWN,1.0,,,
172.16.114.168,26715,UNKNOWN,1.0,,,
172.16.114.168,26716,UNKNOWN,1.0,,,
172.16.114.168,26717,UNKNOWN,1.0,,,
172.16.114.168,26753,UNKNOWN,1.0,,,
172.16.114.168,26757,UNKNOWN,1.0,,,
172.16.114.168,26762,UNKNOWN,1.0,,,
172.16.114.168,26765,UNKNOWN,1.0,,,
172.16.114.168,26766,UNKNOWN,1.0,,,
172.16.114.168,26830,UNKNOWN,1.0,,,
172.16.114.168,26865,UNKNOWN,1.0,,,
172.16.114.168,26869,UNKNOWN,1.0,,,
172.16.114.168,28181,UNKNOWN,1.0,,,
172.16.114.168,28182,UNKNOWN,1.0,,,
172.16.114.168,28183,UNKNOWN,1.0,,,
172.16.114.168,28565,UNKNOWN,1.0,,,
172.16.114.168,28735,UNKNOWN,1.0,,,
172.16.114.168,31125,UNKNOWN,1.0,,,
172.16.114.168,31189,UNKNOWN,1.0,,,
172.16.114.168,31250,UNKNOWN,1.0,,,
172.16.114.168,31260,UNKNOWN,1.0,,,
172.16.114.168,31310,UNKNOWN,1.0,,,
172.16.114.168,31369,UNKNOWN,1.0,,,
172.16.114.168,31413,UNKNOWN,1.0,,,
172.16.114.168,31414,UNKNOWN,1.0,,,
172.16.114.169,23,ssh,10.0,,3.0,1.0
172.16.114.169,25,smtp,29.0,539.0,18.0,206.0
172.16.114.169,79,UNKNOWN,,,,71.0
172.16.114.169,4087,UNKNOWN,1.0,,,
172.16.114.169,4104,UNKNOWN,1.0,,,
172.16.114.169,4105,UNKNOWN,1.0,,,
172.16.114.169,4106,UNKNOWN,1.0,,,
172.16.114.169,4107,UNKNOWN,1.0,,,
172.16.114.169,4108,UNKNOWN,1.0,,,
172.16.114.169,4112,UNKNOWN,1.0,,,
172.16.114.169,4114,UNKNOWN,1.0,,,
172.16.114.169,4115,UNKNOWN,1.0,,,
172.16.114.169,4116,UNKNOWN,1.0,,,
172.16.114.169,4118,UNKNOWN,1.0,,,
172.16.114.169,4120,UNKNOWN,1.0,,,
172.16.114.169,4121,UNKNOWN,1.0,,,
172.16.114.169,4122,UNKNOWN,1.0,,,
172.16.114.169,4209,UNKNOWN,1.0,,,
172.16.114.169,4211,UNKNOWN,1.0,,,
172.16.114.169,4212,UNKNOWN,1.0,,,
172.16.114.169,4216,UNKNOWN,1.0,,,
172.16.114.169,4218,UNKNOWN,1.0,,,
172.16.114.169,4219,UNKNOWN,1.0,,,
172.16.114.169,4255,UNKNOWN,1.0,,,
172.16.114.169,4256,UNKNOWN,1.0,,,
172.16.114.169,4257,UNKNOWN,1.0,,,
172.16.114.169,4258,UNKNOWN,1.0,,,
172.16.114.169,4259,UNKNOWN,1.0,,,
172.16.114.169,4265,UNKNOWN,1.0,,,
172.16.114.169,4266,UNKNOWN,1.0,,,
172.16.114.169,4267,UNKNOWN,1.0,,,
172.16.114.169,4268,UNKNOWN,1.0,,,
172.16.114.169,4269,UNKNOWN,1.0,,,
172.16.114.169,4273,UNKNOWN,1.0,,,
172.16.114.169,4274,UNKNOWN,1.0,,,
172.16.114.169,4277,UNKNOWN,1.0,,,
172.16.114.169,4281,UNKNOWN,1.0,,,
172.16.114.169,4282,UNKNOWN,1.0,,,
172.16.114.169,4283,UNKNOWN,1.0,,,
172.16.114.169,6749,UNKNOWN,1.0,,,
172.16.114.169,6751,UNKNOWN,1.0,,,
172.16.114.169,6767,UNKNOWN,1.0,,,
172.16.114.169,6782,UNKNOWN,1.0,,,
172.16.114.169,7244,UNKNOWN,1.0,,,
172.16.114.169,7297,UNKNOWN,1.0,,,
172.16.114.169,7298,UNKNOWN,1.0,,,
172.16.114.169,7300,UNKNOWN,1.0,,,
172.16.114.169,7765,UNKNOWN,1.0,,,
172.16.114.169,7825,UNKNOWN,1.0,,,
172.16.114.169,8273,UNKNOWN,1.0,,,
172.16.114.169,9530,UNKNOWN,1.0,,,
172.16.114.169,9592,UNKNOWN,1.0,,,
172.16.114.169,9593,UNKNOWN,1.0,,,
172.16.114.169,9720,UNKNOWN,,,,1.0
172.16.114.169,10303,UNKNOWN,1.0,,,
172.16.114.169,10304,UNKNOWN,1.0,,,
172.16.114.169,10305,UNKNOWN,1.0,,,
172.16.114.169,10308,UNKNOWN,1.0,,,
172.16.114.169,10312,UNKNOWN,1.0,,,
172.16.114.169,10314,UNKNOWN,1.0,,,
172.16.114.169,10315,UNKNOWN,1.0,,,
172.16.114.169,10317,UNKNOWN,1.0,,,
172.16.114.169,10319,UNKNOWN,1.0,,,
172.16.114.169,10320,UNKNOWN,1.0,,,
172.16.114.169,10321,UNKNOWN,1.0,,,
172.16.114.169,10322,UNKNOWN,1.0,,,
172.16.114.169,10324,UNKNOWN,1.0,,,
172.16.114.169,10328,UNKNOWN,1.0,,,
172.16.114.169,10329,UNKNOWN,1.0,,,
172.16.114.169,10330,UNKNOWN,1.0,,,
172.16.114.169,10332,UNKNOWN,1.0,,,
172.16.114.169,10333,UNKNOWN,1.0,,,
172.16.114.169,15213,UNKNOWN,1.0,,,
172.16.114.169,15276,UNKNOWN,1.0,,,
172.16.114.169,15340,UNKNOWN,1.0,,,
172.16.114.169,15395,UNKNOWN,,,,1.0
172.16.114.169,15948,UNKNOWN,1.0,,,
172.16.114.169,15950,UNKNOWN,1.0,,,
172.16.114.169,16013,UNKNOWN,1.0,,,
172.16.114.169,16132,UNKNOWN,1.0,,,
172.16.114.169,16441,UNKNOWN,1.0,,,
172.16.114.169,16442,UNKNOWN,1.0,,,
172.16.114.169,16443,UNKNOWN,1.0,,,
172.16.114.169,16445,UNKNOWN,1.0,,,
172.16.114.169,16507,UNKNOWN,1.0,,,
172.16.114.169,16509,UNKNOWN,1.0,,,
172.16.114.169,16510,UNKNOWN,1.0,,,
172.16.114.169,16729,UNKNOWN,1.0,,,
172.16.114.169,17125,UNKNOWN,1.0,,,
172.16.114.169,17186,UNKNOWN,1.0,,,
172.16.114.169,17248,UNKNOWN,1.0,,,
172.16.114.169,17249,UNKNOWN,1.0,,,
172.16.114.169,17250,UNKNOWN,1.0,,,
172.16.114.169,17313,UNKNOWN,1.0,,,
172.16.114.169,17377,UNKNOWN,1.0,,,
172.16.114.169,17454,UNKNOWN,1.0,,,
172.16.114.169,17978,UNKNOWN,1.0,,,
172.16.114.169,18039,UNKNOWN,1.0,,,
172.16.114.169,18042,UNKNOWN,1.0,,,
172.16.114.169,18101,UNKNOWN,1.0,,,
172.16.114.169,18166,UNKNOWN,,,,1.0
172.16.114.169,18229,UNKNOWN,1.0,,,
172.16.114.169,19463,UNKNOWN,1.0,,,
172.16.114.169,19464,UNKNOWN,1.0,,,
172.16.114.169,19465,UNKNOWN,1.0,,,
172.16.114.169,19467,UNKNOWN,1.0,,,
172.16.114.169,19778,UNKNOWN,1.0,,,
172.16.114.169,19782,UNKNOWN,1.0,,,
172.16.114.169,19844,UNKNOWN,1.0,,,
172.16.114.169,19908,UNKNOWN,1.0,,,
172.16.114.169,20500,UNKNOWN,1.0,,,
172.16.114.169,20502,UNKNOWN,,1.0,,
172.16.114.169,20509,UNKNOWN,1.0,,,
172.16.114.169,20510,UNKNOWN,1.0,,,
172.16.114.169,20588,UNKNOWN,1.0,,,
172.16.114.169,20617,UNKNOWN,1.0,,,
172.16.114.169,20618,UNKNOWN,1.0,,,
172.16.114.169,20619,UNKNOWN,1.0,,,
172.16.114.169,20697,UNKNOWN,1.0,,,
172.16.114.169,20749,UNKNOWN,1.0,,,
172.16.114.169,20750,UNKNOWN,,1.0,,
172.16.114.169,20813,UNKNOWN,1.0,,,
172.16.114.169,20814,UNKNOWN,,,,1.0
172.16.114.169,20876,UNKNOWN,1.0,,,
172.16.114.169,21749,UNKNOWN,1.0,,,
172.16.114.169,21770,UNKNOWN,1.0,,,
172.16.114.169,22237,UNKNOWN,1.0,,,
172.16.114.169,22240,UNKNOWN,1.0,,,
172.16.114.169,22241,UNKNOWN,,,,1.0
172.16.114.169,22269,UNKNOWN,1.0,,,
172.16.114.169,23035,UNKNOWN,1.0,,,
172.16.114.169,23076,UNKNOWN,1.0,,,
172.16.114.169,23133,UNKNOWN,1.0,,,
172.16.114.169,23134,UNKNOWN,1.0,,,
172.16.114.169,23193,UNKNOWN,1.0,,,
172.16.114.169,23237,UNKNOWN,1.0,,,
172.16.114.169,23238,UNKNOWN,1.0,,,
172.16.114.169,23301,UNKNOWN,1.0,,,
172.16.114.169,23302,UNKNOWN,1.0,,,
172.16.114.169,23365,UNKNOWN,1.0,,,
172.16.114.169,23366,UNKNOWN,1.0,,,
172.16.114.169,23428,UNKNOWN,1.0,,,
172.16.114.169,23491,UNKNOWN,1.0,,,
172.16.114.169,23492,UNKNOWN,1.0,,,
172.16.114.169,23564,UNKNOWN,1.0,,,
172.16.114.169,23566,UNKNOWN,1.0,,,
172.16.114.169,23617,UNKNOWN,1.0,,,
172.16.114.169,23618,UNKNOWN,,,,1.0
172.16.114.169,23838,UNKNOWN,1.0,,,
172.16.114.169,23902,UNKNOWN,1.0,,,
172.16.114.169,23954,UNKNOWN,1.0,,,
172.16.114.169,24018,UNKNOWN,1.0,,,
172.16.114.169,24086,UNKNOWN,,,,1.0
172.16.114.169,24087,UNKNOWN,1.0,,,
172.16.114.169,26670,UNKNOWN,1.0,,,
172.16.114.169,26671,UNKNOWN,1.0,,,
172.16.114.169,26673,UNKNOWN,1.0,,,
172.16.114.169,26676,UNKNOWN,1.0,,,
172.16.114.169,27167,UNKNOWN,1.0,,,
172.16.114.169,27168,UNKNOWN,,1.0,,
172.16.114.169,27576,UNKNOWN,1.0,,,
172.16.114.169,27659,UNKNOWN,1.0,,,
172.16.114.169,27690,UNKNOWN,1.0,,,
172.16.114.169,27692,UNKNOWN,1.0,,,
172.16.114.169,27712,UNKNOWN,1.0,,,
172.16.114.169,27769,UNKNOWN,1.0,,,
172.16.114.169,27775,UNKNOWN,1.0,,,
172.16.114.169,28799,UNKNOWN,1.0,,,
172.16.114.169,28800,UNKNOWN,1.0,,,
172.16.114.169,28864,UNKNOWN,1.0,,,
172.16.114.169,28931,UNKNOWN,1.0,,,
172.16.114.169,28933,UNKNOWN,1.0,,,
172.16.114.169,31833,UNKNOWN,1.0,,,
172.16.114.169,31836,UNKNOWN,1.0,,,
172.16.114.169,31946,UNKNOWN,1.0,,,
