no , model , rate
38 , Test Dataset SSH Recall(Hybrid): , 1.0
38 , Test Dataset False Positive Rate of total detection(RF): , 0.0045627376425855515
38 , Test Dataset False Positive Rate of total detection(DT): , 0.008365019011406844
38 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009125475285171103
38 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.045454545454545414
38 , Evaluation Total Detection Rate(RF): , 0.9703872437357631
38 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
38 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
38 , Evaluation SSH Precision(RF): , 0.3611111111111111
38 , Evaluation SSH Precision(DT): , 0.3137254901960784
38 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
38 , Evaluation SSH Recall(RF): , 0.8125
38 , Evaluation SSH Recall(DT): , 1.0
38 , Evaluation SSH Recall(Hybrid): , 1.0
38 , Evaluation False Positive Rate of total detection(RF): , 0.02668213457076566
38 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
38 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
38 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
39 , Random Forest Model Accuracy Rate (n=100): , 0.9997382941137984
39 , Decision Tree Model Accuracy Rate (depth=4): , 0.9993239264606459
39 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.9177589252611607
39 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9938877569920356
39 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951148360807557
39 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7962817188368216
39 , Test Dataset Total Detection Rate(RF): , 0.9977460555972952
39 , Test Dataset Total Detection Rate(DT): , 0.9917355371900827
39 , Test Dataset Total Detection Rate(Hybrid): , 0.9917355371900827
39 , Test Dataset SSH Precision(RF): , 0.875
39 , Test Dataset SSH Precision(DT): , 0.65625
39 , Test Dataset SSH Precision(Hybrid): , 0.65625
39 , Test Dataset SSH Recall(RF): , 1.0
39 , Test Dataset SSH Recall(DT): , 1.0
39 , Test Dataset SSH Recall(Hybrid): , 1.0
39 , Test Dataset False Positive Rate of total detection(RF): , 0.0022900763358778627
39 , Test Dataset False Positive Rate of total detection(DT): , 0.008396946564885497
39 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.008396946564885497
39 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
39 , Evaluation Total Detection Rate(RF): , 0.9726651480637813
39 , Evaluation Total Detection Rate(DT): , 0.9658314350797267
39 , Evaluation Total Detection Rate(Hybrid): , 0.9658314350797267
39 , Evaluation SSH Precision(RF): , 0.38235294117647056
39 , Evaluation SSH Precision(DT): , 0.34782608695652173
39 , Evaluation SSH Precision(Hybrid): , 0.34782608695652173
39 , Evaluation SSH Recall(RF): , 0.8125
39 , Evaluation SSH Recall(DT): , 1.0
39 , Evaluation SSH Recall(Hybrid): , 1.0
39 , Evaluation False Positive Rate of total detection(RF): , 0.024361948955916472
39 , Evaluation False Positive Rate of total detection(DT): , 0.03480278422273782
39 , Evaluation False Positive Rate of total detection(Hybrid): , 0.03480278422273782
39 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
40 , Random Forest Model Accuracy Rate (n=100): , 0.9996292499945478
40 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991276470459948
40 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8876191307002813
40 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9945591776254862
40 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9951842933876643
40 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7975087979255417
40 , Test Dataset Total Detection Rate(RF): , 0.996301775147929
40 , Test Dataset Total Detection Rate(DT): , 0.9933431952662722
40 , Test Dataset Total Detection Rate(Hybrid): , 0.9933431952662722
40 , Test Dataset SSH Precision(RF): , 0.8076923076923077
40 , Test Dataset SSH Precision(DT): , 0.7
40 , Test Dataset SSH Precision(Hybrid): , 0.7
40 , Test Dataset SSH Recall(RF): , 1.0
40 , Test Dataset SSH Recall(DT): , 1.0
40 , Test Dataset SSH Recall(Hybrid): , 1.0
40 , Test Dataset False Positive Rate of total detection(RF): , 0.003756574004507889
40 , Test Dataset False Positive Rate of total detection(DT): , 0.0067618332081141996
40 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.0067618332081141996
40 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
40 , Evaluation Total Detection Rate(RF): , 0.9749430523917996
40 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
40 , Evaluation Total Detection Rate(Hybrid): , 0.9669703872437357
40 , Evaluation SSH Precision(RF): , 0.42105263157894735
40 , Evaluation SSH Precision(DT): , 0.35555555555555557
40 , Evaluation SSH Precision(Hybrid): , 0.35555555555555557
40 , Evaluation SSH Recall(RF): , 1.0
40 , Evaluation SSH Recall(DT): , 1.0
40 , Evaluation SSH Recall(Hybrid): , 1.0
40 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
40 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
40 , Evaluation False Positive Rate of total detection(Hybrid): , 0.033642691415313224
40 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
41 , Random Forest Model Accuracy Rate (n=100): , 0.9996074411706977
41 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990186029267442
41 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8711316598695832
41 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9937025375069457
41 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9949990739025746
41 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7727356917947769
41 , Test Dataset Total Detection Rate(RF): , 0.9962714392244594
41 , Test Dataset Total Detection Rate(DT): , 0.9888143176733781
41 , Test Dataset Total Detection Rate(Hybrid): , 0.9888143176733781
41 , Test Dataset SSH Precision(RF): , 0.8148148148148148
41 , Test Dataset SSH Precision(DT): , 0.5945945945945946
41 , Test Dataset SSH Precision(Hybrid): , 0.5945945945945946
41 , Test Dataset SSH Recall(RF): , 1.0
41 , Test Dataset SSH Recall(DT): , 1.0
41 , Test Dataset SSH Recall(Hybrid): , 1.0
41 , Test Dataset False Positive Rate of total detection(RF): , 0.0037907505686125853
41 , Test Dataset False Positive Rate of total detection(DT): , 0.011372251705837756
41 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.011372251705837756
41 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
41 , Evaluation Total Detection Rate(RF): , 0.9669703872437357
41 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
41 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
41 , Evaluation SSH Precision(RF): , 0.3488372093023256
41 , Evaluation SSH Precision(DT): , 0.3137254901960784
41 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
41 , Evaluation SSH Recall(RF): , 0.9375
41 , Evaluation SSH Recall(DT): , 1.0
41 , Evaluation SSH Recall(Hybrid): , 1.0
41 , Evaluation False Positive Rate of total detection(RF): , 0.03248259860788863
41 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
41 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
41 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0625
42 , Random Forest Model Accuracy Rate (n=100): , 0.9997164852899483
42 , Decision Tree Model Accuracy Rate (depth=4): , 0.9992803088129457
42 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8416461300242077
42 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.994235043526579
42 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9949759214669384
42 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7679894424893499
42 , Test Dataset Total Detection Rate(RF): , 0.9977307110438729
42 , Test Dataset Total Detection Rate(DT): , 0.9909228441754917
42 , Test Dataset Total Detection Rate(Hybrid): , 0.9909228441754917
42 , Test Dataset SSH Precision(RF): , 0.875
42 , Test Dataset SSH Precision(DT): , 0.6363636363636364
42 , Test Dataset SSH Precision(Hybrid): , 0.6363636363636364
42 , Test Dataset SSH Recall(RF): , 1.0
42 , Test Dataset SSH Recall(DT): , 1.0
42 , Test Dataset SSH Recall(Hybrid): , 1.0
42 , Test Dataset False Positive Rate of total detection(RF): , 0.0023059185242121443
42 , Test Dataset False Positive Rate of total detection(DT): , 0.009223674096848577
42 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009223674096848577
42 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
42 , Evaluation Total Detection Rate(RF): , 0.979498861047836
42 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
42 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
42 , Evaluation SSH Precision(RF): , 0.47058823529411764
42 , Evaluation SSH Precision(DT): , 0.3137254901960784
42 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
42 , Evaluation SSH Recall(RF): , 1.0
42 , Evaluation SSH Recall(DT): , 1.0
42 , Evaluation SSH Recall(Hybrid): , 1.0
42 , Evaluation False Positive Rate of total detection(RF): , 0.02088167053364269
42 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
42 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
42 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
43 , Random Forest Model Accuracy Rate (n=100): , 0.9994547794037467
43 , Decision Tree Model Accuracy Rate (depth=4): , 0.9990840293982945
43 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8662028656794539
43 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9937256899425819
43 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9947907019818485
43 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.772851453972958
43 , Test Dataset Total Detection Rate(RF): , 0.9946319018404908
43 , Test Dataset Total Detection Rate(DT): , 0.9915644171779141
43 , Test Dataset Total Detection Rate(Hybrid): , 0.9915644171779141
43 , Test Dataset SSH Precision(RF): , 0.7586206896551724
43 , Test Dataset SSH Precision(DT): , 0.6666666666666666
43 , Test Dataset SSH Precision(Hybrid): , 0.6666666666666666
43 , Test Dataset SSH Recall(RF): , 1.0
43 , Test Dataset SSH Recall(DT): , 1.0
43 , Test Dataset SSH Recall(Hybrid): , 1.0
43 , Test Dataset False Positive Rate of total detection(RF): , 0.00546021840873635
43 , Test Dataset False Positive Rate of total detection(DT): , 0.00858034321372855
43 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.00858034321372855
43 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
43 , Evaluation Total Detection Rate(RF): , 0.9681093394077449
43 , Evaluation Total Detection Rate(DT): , 0.9601366742596811
43 , Evaluation Total Detection Rate(Hybrid): , 0.9601366742596811
43 , Evaluation SSH Precision(RF): , 0.34210526315789475
43 , Evaluation SSH Precision(DT): , 0.3137254901960784
43 , Evaluation SSH Precision(Hybrid): , 0.3137254901960784
43 , Evaluation SSH Recall(RF): , 0.8125
43 , Evaluation SSH Recall(DT): , 1.0
43 , Evaluation SSH Recall(Hybrid): , 1.0
43 , Evaluation False Positive Rate of total detection(RF): , 0.029002320185614848
43 , Evaluation False Positive Rate of total detection(DT): , 0.04060324825986079
43 , Evaluation False Positive Rate of total detection(Hybrid): , 0.04060324825986079
43 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
44 , Random Forest Model Accuracy Rate (n=100): , 0.9996510588183979
44 , Decision Tree Model Accuracy Rate (depth=4): , 0.9993239264606459
44 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.872941792249144
44 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9954852750509353
44 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9952074458233006
44 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7975087979255417
44 , Test Dataset Total Detection Rate(RF): , 0.9955056179775281
44 , Test Dataset Total Detection Rate(DT): , 0.9925093632958801
44 , Test Dataset Total Detection Rate(Hybrid): , 0.9925093632958801
44 , Test Dataset SSH Precision(RF): , 0.8214285714285714
44 , Test Dataset SSH Precision(DT): , 0.71875
44 , Test Dataset SSH Precision(Hybrid): , 0.71875
44 , Test Dataset SSH Recall(RF): , 0.9583333333333334
44 , Test Dataset SSH Recall(DT): , 0.9583333333333334
44 , Test Dataset SSH Recall(Hybrid): , 0.9583333333333334
44 , Test Dataset False Positive Rate of total detection(RF): , 0.0038138825324180014
44 , Test Dataset False Positive Rate of total detection(DT): , 0.006864988558352402
44 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.006864988558352402
44 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
44 , Evaluation Total Detection Rate(RF): , 0.9738041002277904
44 , Evaluation Total Detection Rate(DT): , 0.9669703872437357
44 , Evaluation Total Detection Rate(Hybrid): , 0.9669703872437357
44 , Evaluation SSH Precision(RF): , 0.41025641025641024
44 , Evaluation SSH Precision(DT): , 0.35555555555555557
44 , Evaluation SSH Precision(Hybrid): , 0.35555555555555557
44 , Evaluation SSH Recall(RF): , 1.0
44 , Evaluation SSH Recall(DT): , 1.0
44 , Evaluation SSH Recall(Hybrid): , 1.0
44 , Evaluation False Positive Rate of total detection(RF): , 0.02668213457076566
44 , Evaluation False Positive Rate of total detection(DT): , 0.033642691415313224
44 , Evaluation False Positive Rate of total detection(Hybrid): , 0.033642691415313224
44 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
45 , Random Forest Model Accuracy Rate (n=100): , 0.9994329705798967
45 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991058382221447
45 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.8815780864937954
45 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9938877569920356
45 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.995045378773847
45 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.7794962030005557
45 , Test Dataset Total Detection Rate(RF): , 0.9940828402366864
45 , Test Dataset Total Detection Rate(DT): , 0.9903846153846154
45 , Test Dataset Total Detection Rate(Hybrid): , 0.9903846153846154
45 , Test Dataset SSH Precision(RF): , 0.7586206896551724
45 , Test Dataset SSH Precision(DT): , 0.6388888888888888
45 , Test Dataset SSH Precision(Hybrid): , 0.6388888888888888
45 , Test Dataset SSH Recall(RF): , 0.9565217391304348
45 , Test Dataset SSH Recall(DT): , 1.0
45 , Test Dataset SSH Recall(Hybrid): , 1.0
45 , Test Dataset False Positive Rate of total detection(RF): , 0.005267118133935289
45 , Test Dataset False Positive Rate of total detection(DT): , 0.009781790820165538
45 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.009781790820165538
45 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.04347826086956519
45 , Evaluation Total Detection Rate(RF): , 0.9715261958997722
45 , Evaluation Total Detection Rate(DT): , 0.9624145785876993
45 , Evaluation Total Detection Rate(Hybrid): , 0.9624145785876993
45 , Evaluation SSH Precision(RF): , 0.37142857142857144
45 , Evaluation SSH Precision(DT): , 0.32653061224489793
45 , Evaluation SSH Precision(Hybrid): , 0.32653061224489793
45 , Evaluation SSH Recall(RF): , 0.8125
45 , Evaluation SSH Recall(DT): , 1.0
45 , Evaluation SSH Recall(Hybrid): , 1.0
45 , Evaluation False Positive Rate of total detection(RF): , 0.025522041763341066
45 , Evaluation False Positive Rate of total detection(DT): , 0.0382830626450116
45 , Evaluation False Positive Rate of total detection(Hybrid): , 0.0382830626450116
45 , Evaluation True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.1875
46 , Random Forest Model Accuracy Rate (n=100): , 0.9996292499945478
46 , Decision Tree Model Accuracy Rate (depth=4): , 0.9991276470459948
46 , Hybrid Model Accuracy Rate (n=100 depth=4): , 0.846051512441934
46 , Evaluation Accuracy Rate of Compare DATA(RF): , 0.9943739581403964
46 , Evaluation Accuracy Rate of Compare DATA(DT): , 0.9948833117243934
46 , Evaluation Accuracy Rate of Compare DATA(Hybrid): , 0.761228931283571
46 , Test Dataset Total Detection Rate(RF): , 0.9940520446096655
46 , Test Dataset Total Detection Rate(DT): , 0.9888475836431226
46 , Test Dataset Total Detection Rate(Hybrid): , 0.9888475836431226
46 , Test Dataset SSH Precision(RF): , 0.7333333333333333
46 , Test Dataset SSH Precision(DT): , 0.5945945945945946
46 , Test Dataset SSH Precision(Hybrid): , 0.5945945945945946
46 , Test Dataset SSH Recall(RF): , 1.0
46 , Test Dataset SSH Recall(DT): , 1.0
46 , Test Dataset SSH Recall(Hybrid): , 1.0
46 , Test Dataset False Positive Rate of total detection(RF): , 0.006046863189720333
46 , Test Dataset False Positive Rate of total detection(DT): , 0.011337868480725623
46 , Test Dataset False Positive Rate of total detection(Hybrid): , 0.011337868480725623
46 , Test Dataset True Positive Gap of SSH_detection Rate(Hybrid-RF): , 0.0
46 , Evaluation Total Detection Rate(RF): , 0.9681093394077449
46 , Evaluation Total Detection Rate(DT): , 0.9578587699316629
46 , Evaluation Total Detection Rate(Hybrid): , 0.9578587699316629
46 , Evaluation SSH Precision(RF): , 0.36363636363636365
46 , Evaluation SSH Precision(DT): , 0.3018867924528302
46 , Evaluation SSH Precision(Hybrid): , 0.3018867924528302
46 , Evaluation SSH Recall(RF): , 1.0
46 , Evaluation SSH Recall(DT): , 1.0
